cip_year,project_type,source_page,department,project_name,project_id,address_location,start_year,end_year,project_description,project_justification,previous_appropriations,project_total,year_2021,year_2022,year_2023,year_2024,year_2025,year_2026,validation_label,notes
2020,,123,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD6-FY20,PPR.50A,,2021,2021,See description under line item 50.,See description under line item 50.,,790.0,790.0,,,,,,,
2020,,124,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD6-FY18,PPR.50C,,2021,2021,See description under line item 50.,See description under line item 50.,,527.0,527.0,,,,,,,
2020,,124,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD6-FY16,PPR.50E,,2021,2021,See description under line item 50.,See description under line item 50.,,189.0,189.0,,,,,,,
2020,,124,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD6-FY15,PPR.50F,,2021,2021,See description under line item 50.,See description under line item 50.,,190.0,190.0,,,,,,,
2020,,124,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD6-FY14,PPR.50G,,2021,2021,See description under line item 50.,See description under line item 50.,,1.0,1.0,,,,,,,
2020,,125,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD6-FY12,PPR.50I,,2021,2021,See description under line item 50.,See description under line item 50.,,601.0,601.0,,,,,,,
2020,,125,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD6-FY07,PPR.50K,,2021,2021,See description under line item 50.,See description under line item 50.,,136.0,136.0,,,,,,,
2020,,125,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD6-FY06,PPR.50L,,2021,2021,See description under line item 50.,See description under line item 50.,,1.0,1.0,,,,,,,
2020,,125,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD6-FY00,PPR.50M,,2021,2021,See description under line item 50.,See description under line item 50.,,96.0,96.0,,,,,,,
2020,,126,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD7,PPR.51.1,,2021,2026,Renovate existing recreation facilities in the Department and Recreation.,Renovate existing recreation facilities in the Department and Recreation.,,4345.0,395.0,790.0,790.0,790.0,790.0,790.0,,
2020,,126,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD7-FY19,PPR.51B,,2021,2021,See description under line item 51.,See description under line item 51.,,655.0,655.0,,,,,,,
2020,,126,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD7-FY17,PPR.51D,,2021,2021,See description under line item 51.,See description under line item 51.,,541.0,541.0,,,,,,,
2020,,127,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD7-FY15,PPR.51F,,2021,2021,See description under line item 51.,See description under line item 51.,,114.0,114.0,,,,,,,
2020,,127,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD7-FY13,PPR.51H,,2021,2021,See description under line item 51.,See description under line item 51.,,30.0,30.0,,,,,,,
2020,,127,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD7-FY12,PPR.51I,,2021,2021,See description under line item 51.,See description under line item 51.,,166.0,166.0,,,,,,,
2020,,127,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD7-FY11,PPR.51J,,2021,2021,See description under line item 51.,See description under line item 51.,,113.0,113.0,,,,,,,
2020,,128,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD7-FY09,PPR.51L,,2021,2021,See description under line item 51.,See description under line item 51.,,64.0,64.0,,,,,,,
2020,,128,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD7-FY06,PPR.51N,,2021,2021,See description under line item 51.,See description under line item 51.,,41.0,41.0,,,,,,,
2020,,128,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD7-FY05,PPR.51O,,2021,2021,See description under line item 51.,See description under line item 51.,,15.0,15.0,,,,,,,
2020,,128,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD7-FY03,PPR.51P,,2021,2021,See description under line item 51.,See description under line item 51.,,3.0,3.0,,,,,,,
2020,,129,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD8,PPR.52.1,,2021,2026,Renovate existing recreation facilities in the Department and Recreation.,Renovate existing recreation facilities in the Department and Recreation.,,4345.0,395.0,790.0,790.0,790.0,790.0,790.0,,
2020,,129,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD8-FY19,PPR.52B,,2021,2021,See description under line item 52.,See description under line item 52.,,41.0,41.0,,,,,,,
2020,,129,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD8-FY17,PPR.52D,,2021,2021,See description under line item 52.,See description under line item 52.,,648.0,648.0,,,,,,,
2020,,130,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD8-FY15,PPR.52F,,2021,2021,See description under line item 52.,See description under line item 52.,,50.0,50.0,,,,,,,
2020,,130,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD8-FY13,PPR.52H,,2021,2021,See description under line item 52.,See description under line item 52.,,209.0,209.0,,,,,,,
2020,,130,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD8-FY11,PPR.52I,,2021,2021,See description under line item 52.,See description under line item 52.,,53.0,53.0,,,,,,,
2020,,130,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD8-FY09,PPR.52J,,2021,2021,See description under line item 52.,See description under line item 52.,,29.0,29.0,,,,,,,
2020,,131,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD8-FY07,PPR.52L,,2021,2021,See description under line item 52.,See description under line item 52.,,1.0,1.0,,,,,,,
2020,,131,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD8-FY04,PPR.52N,,2021,2021,See description under line item 52.,See description under line item 52.,,62.0,62.0,,,,,,,
2020,,131,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD8-FY03,PPR.52O,,2021,2021,See description under line item 52.,See description under line item 52.,,33.0,33.0,,,,,,,
2020,,131,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD8-FY02,PPR.52P,,2021,2021,See description under line item 52.,See description under line item 52.,,25.0,25.0,,,,,,,
2020,,132,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD9,PPR.53.1,,2021,2026,Renovate existing recreation facilities in the Department and Recreation.,Renovate existing recreation facilities in the Department and Recreation.,,4345.0,395.0,790.0,790.0,790.0,790.0,790.0,,
2020,,132,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD9-FY20,PPR.53A,,2021,2021,See description under line item 53.,See description under line item 53.,,790.0,790.0,,,,,,,
2020,,132,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD9-FY19,PPR.53B,,2021,2021,See description under line item 53.,See description under line item 53.,,790.0,790.0,,,,,,,
2020,,132,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD9-FY18,PPR.53C,,2021,2021,See description under line item 53.,See description under line item 53.,,790.0,790.0,,,,,,,
2020,,133,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD9-FY16,PPR.53E,,2021,2021,See description under line item 53.,See description under line item 53.,,790.0,790.0,,,,,,,
2020,,133,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD9-FY14,PPR.53G,,2021,2021,See description under line item 53.,See description under line item 53.,,84.0,84.0,,,,,,,
2020,,133,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD9-FY13,PPR.53H,,2021,2021,See description under line item 53.,See description under line item 53.,,106.0,106.0,,,,,,,
2020,,133,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD9-FY12,PPR.53I,,2021,2021,See description under line item 53.,See description under line item 53.,,128.0,128.0,,,,,,,
2020,,134,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD9-FY10,PPR.53K,,2021,2021,See description under line item 53.,See description under line item 53.,,50.0,50.0,,,,,,,
2020,,134,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD9-FY05,PPR.53M,,2021,2021,See description under line item 53.,See description under line item 53.,,46.0,46.0,,,,,,,
2020,,134,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD9-FY04,PPR.53N,,2021,2021,See description under line item 53.,See description under line item 53.,,19.0,19.0,,,,,,,
2020,,135,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD10,PPR.54.1,,2021,2026,Renovate existing recreation facilities in the Department and Recreation.,Renovate existing recreation facilities in the Department and Recreation.,,4345.0,395.0,790.0,790.0,790.0,790.0,790.0,,
2020,,135,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD10-FY19,PPR.54B,,2021,2021,See description under line item 54.,See description under line item 54.,,790.0,790.0,,,,,,,
2020,,135,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD10-FY17,PPR.54D,,2021,2021,See description under line item 54.,See description under line item 54.,,140.0,140.0,,,,,,,
2020,,136,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD10-FY15,PPR.54F,,2021,2021,See description under line item 54.,See description under line item 54.,,253.0,253.0,,,,,,,
2020,,136,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD10-FY13,PPR.54H,,2021,2021,See description under line item 54.,See description under line item 54.,,433.0,433.0,,,,,,,
2020,,136,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD10-FY12,PPR.54I,,2021,2021,See description under line item 54.,See description under line item 54.,,239.0,239.0,,,,,,,
2020,,136,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD10-FY11,PPR.54J,,2021,2021,See description under line item 54.,See description under line item 54.,,531.0,531.0,,,,,,,
2020,,137,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD10-FY09,PPR.54L,,2021,2021,See description under line item 54.,See description under line item 54.,,1.0,1.0,,,,,,,
2020,,137,PARKS AND RECREATION,Improvements to the Various Cultural Facilities,PPR.55.2,,2022,2024,Perform various improvement projects at cultural facilities throughout the city.,Perform various improvement projects at cultural facilities throughout the city.,,600.0,,500.0,,100.0,,,,
2020,,137,PARKS AND RECREATION,Cultural Facilities Improvements-FY20,PPR.55A,,2021,2021,See description under line item 55.,See description under line item 55.,,1700.0,1700.0,,,,,,,
2020,,138,PARKS AND RECREATION,Cultural Facilities Improvements-FY14,PPR.55C,,2021,2021,See description under line item 55.,See description under line item 55.,,3215.0,3215.0,,,,,,,
2020,,138,PARKS AND RECREATION,Building Improvements-FY14,PPR.56A,,2021,2021,Design and construct building improvements.,Design and construct building improvements.,,306.0,306.0,,,,,,,
2020,,139,PARKS AND RECREATION,Infrastructure-FY12,PPR.57A,,2021,2021,Design and construct infrastructure improvements.,Design and construct infrastructure improvements.,,113.0,113.0,,,,,,,
2020,,139,PARKS AND RECREATION,Parkland - Site Improvements-FY14,PPR.58A,,2021,2021,Design and construct parkland site improvements.,Design and construct parkland site improvements.,,2943.0,2943.0,,,,,,,
2020,,139,PARKS AND RECREATION,Parkland - Site Improvements-FY13,PPR.58B,,2021,2021,Design and construct parkland site improvements.,Design and construct parkland site improvements.,,333.0,333.0,,,,,,,
2020,,140,PARKS AND RECREATION,Parkland - Site Improvements-FY10,PPR.58D,,2021,2021,Design and construct parkland site improvements.,Design and construct parkland site improvements.,,7118.0,7118.0,,,,,,,
2020,,140,PARKS AND RECREATION,Parkland - Site Improvements-FY08,PPR.58F,,2021,2021,Design and construct parkland site improvements.,Design and construct parkland site improvements.,,14.0,14.0,,,,,,,
2020,,141,PARKS AND RECREATION,"Roadways, Footways, and Parking-FY13",PPR.59B,,2021,2021,"Design and construct roadways, footways, and parking improvements.","Design and construct roadways, footways, and parking improvements.",,1051.0,1051.0,,,,,,,
2020,,141,PARKS AND RECREATION,Improvements to Existing Recreation Facilities,PPR.60A,,2021,2021,Renovate existing infrastructure at recreation facilities.,Renovate existing infrastructure at recreation facilities.,,30.0,30.0,,,,,,,
2020,,142,PARKS AND RECREATION,Improvements to Existing Recreation Facilities,PPR.60C,,2021,2021,Renovate existing infrastructure at recreation facilities.,Renovate existing infrastructure at recreation facilities.,,478.0,478.0,,,,,,,
2020,,142,PARKS AND RECREATION,Improvements to Existing Recreation Facilities,PPR.60E,,2021,2021,Renovate existing infrastructure at recreation facilities.,Renovate existing infrastructure at recreation facilities.,,14.0,14.0,,,,,,,
2020,,142,PARKS AND RECREATION,Grant Funded Recreation Improvements-FY14,PPR.61A,,2021,2021,"Provide appropriation authority for State, Federal, and Grants and appropriate matching City funds.","Provide appropriation authority for State, Federal, and Grants and appropriate matching City funds.",,352.0,352.0,,,,,,,
2020,,143,PARKS AND RECREATION,Grant Funded Recreation Improvements-FY12,PPR.61C,,2021,2021,"Provide appropriation authority for State, Federal, and Grants and appropriate matching City funds.","Provide appropriation authority for State, Federal, and Grants and appropriate matching City funds.",,529.0,529.0,,,,,,,
2020,POLICE FACILITIES,146,POLICE,New Police Facilities,PPD.62.1,,2021,2022,"Design and construct new police facilities including 400 Broad, 22nd, and 15th police districts.","Design and construct new police facilities including 400 Broad, 22nd, and 15th police districts.",,26850.0,20250.0,6600.0,,,,,,
2020,POLICE FACILITIES,146,POLICE,Exterior – General Building Construction,PPD.62.2,,2023,2026,Design and construct exterior renovations at various Police Facilities,Design and construct exterior renovations at various Police Facilities,,4000.0,,,1000.0,1000.0,1000.0,1000.0,,
2020,POLICE FACILITIES,146,POLICE,Mechanical/Electrical/Plumbing Renovations,PPD.62.3,,2021,2026,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,,14004.0,1004.0,1000.0,3000.0,3000.0,3000.0,3000.0,,
2020,POLICE FACILITIES,147,POLICE,Police Districts Security Improvements,PPD.62.4,,2023,2026,Perform facility security improvements.,Perform facility security improvements.,,4000.0,,,1000.0,1000.0,1000.0,1000.0,,
2020,POLICE FACILITIES,147,POLICE,Police Academy Firearms Training Facility Improvements,PPD.62.5,,2025,2026,Make safety improvements to Police Academy Firearms Facilities.,Make safety improvements to Police Academy Firearms Facilities.,,15000.0,,,,,7500.0,7500.0,,
2020,POLICE FACILITIES,147,POLICE,Police Facilities - Renovations-FY20,PPD.62A,,2021,2021,See description under line item 62.,See description under line item 62.,,23108.0,23108.0,,,,,,,
2020,POLICE FACILITIES,147,POLICE,Police Facilities - Renovations-FY19,PPD.62B,,2021,2021,See description under line item 62.,See description under line item 62.,,12948.0,12948.0,,,,,,,
2020,POLICE FACILITIES,147,POLICE,Police Facilities - Renovations-FY17,PPD.62C,,2021,2021,See description under line item 62.,See description under line item 62.,,1598.0,1598.0,,,,,,,
2020,POLICE FACILITIES,148,POLICE,Police Facilities - Renovations-FY15,PPD.62E,,2021,2021,See description under line item 62.,See description under line item 62.,,11.0,11.0,,,,,,,
2020,POLICE FACILITIES,148,POLICE,Police Facilities - Renovations-FY12,PPD.62G,,2021,2021,See description under line item 62.,See description under line item 62.,,36.0,36.0,,,,,,,
2020,CORRECTIONAL INSTITUTIONS - CAPITAL,151,PRISONS,Prisons Training Academy and MIS Facility,PRISONS.63.1,,2025,2026,Construct a new facility for the Prisons Training Academy Management Information Systems division.,Construct a new facility for the Prisons Training Academy Management Information Systems division.,,9800.0,,,,,3500.0,6300.0,,
2020,CORRECTIONAL INSTITUTIONS - CAPITAL,151,PRISONS,Prisons Facilities Infrastructure Improvements,PRISONS.63.2,,2021,2026,"Design and construct building system improvements at Detention Center, Philadelphia Industrial Correctional Center, Curran-Fromhold Correctional Facility and Riverside Correctional Facility Renovation","Design and construct building system improvements at Detention Center, Philadelphia Industrial Correctional Center, Curran-Fromhold Correctional Facility and Riverside Correctional Facility Renovation",,5650.0,650.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
2020,CORRECTIONAL INSTITUTIONS - CAPITAL,151,PRISONS,CFCF Roofing Replacement,PRISONS.63.3,,2022,2023,Remove and replace roofing on the CFCF Facility.,Remove and replace roofing on the CFCF Facility.,,19000.0,,7000.0,12000.0,,,,,
2020,CORRECTIONAL INSTITUTIONS - CAPITAL,151,PRISONS,PICC Max Side Locks,PRISONS.63.4,,2024,2026,Replace cell door locks on the Max side of PICC Facility,Replace cell door locks on the Max side of PICC Facility,,3500.0,,,,500.0,1500.0,1500.0,,
2020,CORRECTIONAL INSTITUTIONS - CAPITAL,151,PRISONS,Prison System - Renovations-FY20,PRISONS.63A,,2021,2021,See description under line item 63.,See description under line item 63.,,11900.0,11900.0,,,,,,,
2020,CORRECTIONAL INSTITUTIONS - CAPITAL,152,PRISONS,Prison System - Renovations-FY17,PRISONS.63C,,2021,2021,See description under line item 63.,See description under line item 63.,,2350.0,2350.0,,,,,,,
2020,BUILDINGS AND FACILITIES - OTHER,155,PUBLIC PROPERTY,Asbestos Abatement & Environmental Remediation,PP.64.1,,2021,2026,Provide environmental abatement and air monitoring at Citywide.,Provide environmental abatement and air monitoring at Citywide.,,3000.0,500.0,500.0,500.0,500.0,500.0,500.0,,
2020,BUILDINGS AND FACILITIES - OTHER,155,PUBLIC PROPERTY,Citywide Asbestos Abatement & Environmental,PP.64A,,2021,2021,See description under line item 64.,See description under line item 64.,,500.0,500.0,,,,,,,
2020,BUILDINGS AND FACILITIES - OTHER,155,PUBLIC PROPERTY,City Improvements,PP.65.1,,2021,2026,Fund critical renovations and other improvements to City facilities.,Fund critical renovations and other improvements to City facilities.,,3000.0,500.0,500.0,500.0,500.0,500.0,500.0,,
2020,BUILDINGS AND FACILITIES - OTHER,156,PUBLIC PROPERTY,Triplex Facilities Improvements Projects,PP.65.2,,2021,2026,"Perform various improvement projects associated with Criminal Justice Center, Municipal Services Building, and Parkway Building.","Perform various improvement projects associated with Criminal Justice Center, Municipal Services Building, and Parkway Building.",,49000.0,10000.0,11000.0,11000.0,11000.0,3000.0,3000.0,,
2020,BUILDINGS AND FACILITIES - OTHER,156,PUBLIC PROPERTY,City Hall Exterior Renovations,PP.65.3,,2021,2024,Restore City Hall portals.,Restore City Hall portals.,,4000.0,1000.0,1000.0,1000.0,1000.0,,,,
2020,BUILDINGS AND FACILITIES - OTHER,156,PUBLIC PROPERTY,City Hall Improvements,PP.65.4,,2022,2026,Perform various infrastructure improvements to City Hall.,Perform various infrastructure improvements to City Hall.,,5000.0,,1000.0,,,2000.0,2000.0,,
2020,BUILDINGS AND FACILITIES - OTHER,156,PUBLIC PROPERTY,Conservation of Art,PP.65.5,,2021,2026,Assess and restore public artwork.,Assess and restore public artwork.,,2400.0,400.0,400.0,400.0,400.0,400.0,400.0,,
2020,BUILDINGS AND FACILITIES - OTHER,157,PUBLIC PROPERTY,Improvements to Municipal Facilities-FY19,PP.65B,,2021,2021,See description under line item 65.,See description under line item 65.,,4143.0,4143.0,,,,,,,
2020,BUILDINGS AND FACILITIES - OTHER,157,PUBLIC PROPERTY,Improvements to Municipal Facilities-FY18,PP.65C,,2021,2021,See description under line item 65.,See description under line item 65.,,4973.0,4973.0,,,,,,,
2020,BUILDINGS AND FACILITIES - OTHER,158,PUBLIC PROPERTY,Improvements to Municipal Facilities-FY15,PP.65F,,2021,2021,See description under line item 65.,See description under line item 65.,,25.0,25.0,,,,,,,
2020,BUILDINGS AND FACILITIES - OTHER,158,PUBLIC PROPERTY,Improvements to Municipal Facilities-FY12,PP.65H,,2021,2021,See description under line item 65.,See description under line item 65.,,1.0,1.0,,,,,,,
2020,BUILDINGS AND FACILITIES - OTHER,158,PUBLIC PROPERTY,Improvements to Municipal Facilities-FY11,PP.65I,,2021,2021,See description under line item 65.,See description under line item 65.,,9.0,9.0,,,,,,,
2020,CAPITAL PROJECTS,162,RECORDS,Records Improvements-FY20,REC.66A,,2021,2021,See description under line item 66.,See description under line item 66.,,325.0,325.0,,,,,,,
2020,CAPITAL PROJECTS,162,RECORDS,Records Improvements-FY15,REC.66C,,2021,2021,See description under line item 66.,See description under line item 66.,,64.0,64.0,,,,,,,
2020,BRIDGES,164,STREETS,"Bridge Reconstruction, Rehabilitation, and Restoration",ST.67.1,,2021,2026,"Reconstruction, rehabilitation, and restoration of existing bridges.","Reconstruction, rehabilitation, and restoration of existing bridges.",,157800.0,28500.0,51300.0,20000.0,20000.0,19000.0,19000.0,,
2020,BRIDGES,164,STREETS,Act 13 - Stabilize Structurally Deficient Bridges,ST.67.2,,2021,2026,"Reconstruction, rehabilitation, and restoration of existing bridges.","Reconstruction, rehabilitation, and restoration of existing bridges.",,18000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,,
2020,BRIDGES,164,STREETS,Bridge Reconstruction and Improvements - Act 89 &,ST.67.3,,2021,2026,"Reconstruction, rehabilitation, and restoration of existing bridges. Formerly funded under Act 26, the allocation of funds was modified by State Acts 89 and 44.","Reconstruction, rehabilitation, and restoration of existing bridges. Formerly funded under Act 26, the allocation of funds was modified by State Acts 89 and 44.",,600.0,100.0,100.0,100.0,100.0,100.0,100.0,,
2020,BRIDGES,164,STREETS,Local Bridge Rehabilitation,ST.67.4,,2024,2026,"Reconstruction, rehabilitation, restoration or removal of bridges.","Reconstruction, rehabilitation, restoration or removal of bridges.",,6000.0,,,,2000.0,2000.0,2000.0,,
2020,BRIDGES,165,STREETS,Bridge Reconstruction & Improvements-FY19,ST.67B,,2021,2021,See description under line item 67.,See description under line item 67.,,28500.0,28500.0,,,,,,,
2020,BRIDGES,165,STREETS,Bridge Reconstruction & Improvements-FY18,ST.67C,,2021,2021,See description under line item 67.,See description under line item 67.,,41292.0,41292.0,,,,,,,
2020,BRIDGES,165,STREETS,Bridge Reconstruction & Improvements-FY17,ST.67D,,2021,2021,See description under line item 67.,See description under line item 67.,,1750.0,1750.0,,,,,,,
2020,BRIDGES,166,STREETS,Bridge Reconstruction & Improvements-FY14,ST.67F,,2021,2021,See description under line item 67.,See description under line item 67.,,139.0,139.0,,,,,,,
2020,GRADING & PAVING,167,STREETS,Reconstruction/Resurfacing and ADA Ramp Reconstruction,ST.68.1,,2021,2026,"Resurface and reconstruct neighborhood streets and Fairmount Park roads; design, reconstruct and verify ADA ramps.","Resurface and reconstruct neighborhood streets and Fairmount Park roads; design, reconstruct and verify ADA ramps.",,240100.0,32600.0,37500.0,42500.0,42500.0,42500.0,42500.0,,
2020,GRADING & PAVING,167,STREETS,Historic Streets,ST.68.2,,2021,2024,Restore and reconstruct historic streets throughout the,Restore and reconstruct historic streets throughout the,,3200.0,2200.0,,,1000.0,,,,
2020,GRADING & PAVING,167,STREETS,ADA Evaluation,ST.68.3,,2022,2022,Professional services to provide analysis and survey of features within the pedestrian right of way.,Professional services to provide analysis and survey of features within the pedestrian right of way.,,2500.0,,2500.0,,,,,,
2020,GRADING & PAVING,167,STREETS,Reconstruction/Resurfacing of Streets-FY20,ST.68A,,2021,2021,See description under line item 68.,See description under line item 68.,,29400.0,29400.0,,,,,,,
2020,GRADING & PAVING,168,STREETS,Reconstruction/Resurfacing of Streets-FY18,ST.68C,,2021,2021,See description under line item 68.,See description under line item 68.,,1.0,1.0,,,,,,,
2020,GRADING & PAVING,168,STREETS,Reconstruction/Resurfacing of Streets-FY14,ST.68E,,2021,2021,See description under line item 68.,See description under line item 68.,,268.0,268.0,,,,,,,
2020,GRADING & PAVING,169,STREETS,Rehabilitation of Public Stairways Citywide,ST.70.1,,2021,2024,"Analysis, design and rehabilitation of existing public stairways and retaining walls throughout the City.","Analysis, design and rehabilitation of existing public stairways and retaining walls throughout the City.",,650.0,150.0,,,500.0,,,,
2020,GRADING & PAVING,169,STREETS,Rehabilitation of Stairways in Manayunk and Citywide-FY16,ST.70B,,2021,2021,See description under line item 70.,See description under line item 70.,,171.0,171.0,,,,,,,
2020,IMPROVEMENTS TO CITY HIGHWAYS,170,STREETS,Roosevelt Boulevard Improvement,ST.71.1,,2021,2026,Improve Roosevelt Boulevard to accommodate all modes transportation.,Improve Roosevelt Boulevard to accommodate all modes transportation.,,25000.0,4500.0,4000.0,4000.0,4500.0,4000.0,4000.0,,
2020,IMPROVEMENTS TO CITY HIGHWAYS,170,STREETS,Swanson Street Reconstruction,ST.71.2,,2021,2022,"Resurface, reconstruct and restore Swanson Street between Columbus Boulevard and Oregon Avenue.","Resurface, reconstruct and restore Swanson Street between Columbus Boulevard and Oregon Avenue.",,25000.0,9000.0,16000.0,,,,,,
2020,IMPROVEMENTS TO CITY HIGHWAYS,170,STREETS,Transportation Engineering and Restoration Fund (TERF),ST.71.3,,2021,2026,Improve federally-funded highway and transportation networks citywide.,Improve federally-funded highway and transportation networks citywide.,,50129.0,18129.0,7100.0,15400.0,3500.0,3000.0,3000.0,,
2020,IMPROVEMENTS TO CITY HIGHWAYS,170,STREETS,Citywide 3R,ST.71.4,,2021,2026,"Resurface, reconstruct and restore city highways that are for federal funds; modernize and preserve facilities and infrastructure.","Resurface, reconstruct and restore city highways that are for federal funds; modernize and preserve facilities and infrastructure.",,147600.0,28600.0,23000.0,23000.0,23000.0,25000.0,25000.0,,
2020,IMPROVEMENTS TO CITY HIGHWAYS,171,STREETS,County Fee for Local Capital Projects,ST.71.5,,2021,2026,"For citywide state-funded highway, bridge and transportation projects, including traffic calming, roadway and bridge rehabilitation & traffic safety improvement consistent with Zero objectives.","For citywide state-funded highway, bridge and transportation projects, including traffic calming, roadway and bridge rehabilitation & traffic safety improvement consistent with Zero objectives.",,14000.0,4000.0,2000.0,2000.0,2000.0,2000.0,2000.0,,
2020,IMPROVEMENTS TO CITY HIGHWAYS,171,STREETS,Pennsylvania Avenue,ST.71.6,,2022,2025,Pedestrian and Traffic flow improvements adjacent to the Philadelphia Museum of Art.,Pedestrian and Traffic flow improvements adjacent to the Philadelphia Museum of Art.,,11250.0,,2000.0,4250.0,4500.0,500.0,,,
2020,IMPROVEMENTS TO CITY HIGHWAYS,171,STREETS,Federal Aid Highway Program-FY19,ST.71B,,2021,2021,See description under line item 71.,See description under line item 71.,,33000.0,33000.0,,,,,,,
2020,IMPROVEMENTS TO CITY HIGHWAYS,172,STREETS,Federal Aid Highway Program-FY17,ST.71D,,2021,2021,See description under line item 71.,See description under line item 71.,,23284.0,23284.0,,,,,,,
2020,IMPROVEMENTS TO CITY HIGHWAYS,172,STREETS,Federal Aid Highway Program-FY15,ST.71F,,2021,2021,See description under line item 71.,See description under line item 71.,,1.0,1.0,,,,,,,
2020,SANITATION,174,STREETS,Northwest Transfer Top Load Conversion,ST.72.1,,2021,2021,Modernize the Sanitation Division's Northwest Transfer crane and packer waste processing system.,Modernize the Sanitation Division's Northwest Transfer crane and packer waste processing system.,,3500.0,3500.0,,,,,,,
2020,SANITATION,174,STREETS,Sanitation Area 5 Service Building and Site Improvements:,ST.72.2,,2021,2021,Reconstruct roof for the Area 5 (Delaware Avenue and Wheatsheaf Lane Facility) Sanitation Service Building and Shop.,Reconstruct roof for the Area 5 (Delaware Avenue and Wheatsheaf Lane Facility) Sanitation Service Building and Shop.,,500.0,500.0,,,,,,,
2020,SANITATION,174,STREETS,Streets Department-Wide Facility Improvements,ST.72.3,,2022,2026,The Streets Department will provide efficient management maintenance of all of its facilities City-wide.,The Streets Department will provide efficient management maintenance of all of its facilities City-wide.,,7500.0,,1500.0,,2000.0,2000.0,2000.0,,
2020,SANITATION,174,STREETS,Modernization of Sanitation Facilities-FY18,ST.72B,,2021,2021,See description under line item 72.,See description under line item 72.,,16.0,16.0,,,,,,,
2020,SANITATION,175,STREETS,Modernization of Sanitation Facilities-FY16,ST.72D,,2021,2021,See description under line item 72.,See description under line item 72.,,1.0,1.0,,,,,,,
2020,STREET LIGHTING,176,STREETS,Street Lighting Improvements,ST.73.1,,2021,2026,Purchase new fiberglass poles and energy-efficient LED luminaires to replace obsolete luminaires and aluminum,Purchase new fiberglass poles and energy-efficient LED luminaires to replace obsolete luminaires and aluminum,,5500.0,1250.0,,1000.0,1250.0,1000.0,1000.0,,
